Year;ECO;Games;WhiteWins;BlackWins;Draws
1980;A41;13;9;2;2
1980;A42;18;7;2;9
1980;A43;27;11;8;8
1980;A44;6;3;2;1
1980;A45;6;1;3;2
1980;A46;36;14;11;11
1980;A47;5;1;3;1
1980;A48;48;18;12;18
1980;A49;9;1;5;3
1980;A50;6;3;0;3
1980;A51;1;0;0;1
1980;A52;1;1;0;0
1980;A53;13;2;3;8
1980;A54;11;8;1;2
1980;A55;7;4;1;2
1980;A56;12;5;3;4
1980;A57;21;10;6;5
1980;A58;5;5;0;0
1980;A59;1;1;0;0
1980;A60;3;1;1;1
1980;A61;9;5;2;2
1980;A62;11;7;2;2
1980;A63;1;0;1;0
1980;A64;5;0;5;0
1980;A65;26;11;7;8
1980;A66;2;1;1;0
1980;A67;7;4;3;0
1980;A68;1;0;1;0
1980;A69;3;1;1;1
1980;A70;12;5;3;4
1980;A71;3;0;1;2
1980;A72;2;1;1;0
1980;A73;3;1;1;1
1980;A75;9;3;2;4
1980;A76;1;0;0;1
1980;A77;13;3;7;3
1980;A79;4;2;0;2
1980;A80;2;1;0;1
1980;A81;10;6;2;2
1980;A82;1;0;1;0
1980;A83;1;1;0;0
1980;A84;4;2;1;1
1980;A85;3;1;2;0
1980;A86;5;3;0;2
1980;A87;2;2;0;0
1980;A88;6;1;2;3
1980;A89;2;1;1;0
1980;A90;3;2;0;1
1980;A91;2;1;0;1
1980;A92;3;1;0;2
1980;A93;2;2;0;0
1980;A96;2;1;1;0
1980;A99;2;2;0;0
1980;B00;25;14;6;5
1980;B01;11;4;3;4
1980;B02;11;4;2;5
1980;B03;8;1;2;5
1980;B04;15;5;3;7
1980;B05;28;10;5;13
1980;B06;44;13;18;13
1980;B07;50;14;18;18
1980;B08;58;24;6;28
1980;B09;29;11;7;11
1980;B10;19;7;1;11
1980;B11;4;1;0;3
1980;B12;11;5;2;4
1980;B13;9;2;1;6
1980;B14;12;4;4;4
1980;B15;12;1;3;8
1980;B16;21;9;5;7
1980;B17;18;1;3;14
1980;B18;13;5;3;5
1980;B19;21;6;7;8
1980;B20;19;8;6;5
1980;B21;15;8;5;2
1980;B22;54;11;15;28
1980;B23;22;3;7;12
1980;B24;7;1;2;4
1980;B25;20;5;7;8
1980;B26;10;0;2;8
1980;B27;6;4;1;1
1980;B28;5;1;1;3
1980;B29;7;3;0;4
1980;B30;25;8;6;11
1980;B31;25;12;4;9
1980;B32;18;6;1;11
1980;B33;40;14;10;16
1980;B34;5;3;0;2
1980;B35;4;2;0;2
1980;B36;5;4;0;1
1980;B37;4;2;0;2
1980;B38;22;12;2;8
1980;B39;8;3;0;5
1980;B40;20;2;6;12
1980;B41;14;7;3;4
1980;B42;48;13;15;20
1980;B43;16;3;8;5
1980;B44;14;5;2;7
1980;B45;8;1;2;5
1980;B46;20;12;1;7
1980;B47;10;6;1;3
1980;B48;4;1;2;1
1980;B49;4;2;0;2
1980;B50;21;11;4;6
1980;B51;10;2;5;3
1980;B52;39;7;6;26
1980;B53;15;6;1;8
1980;B54;4;1;0;3
1980;B56;7;4;1;2
1980;B57;13;5;4;4
1980;B59;7;0;4;3
1980;B60;6;1;0;5
1980;B61;6;2;0;4
1980;B62;2;1;0;1
1980;B63;4;1;2;1
1980;B64;14;4;5;5
1980;B65;2;1;0;1
1980;B66;25;11;7;7
1980;B67;13;5;1;7
1980;B68;2;0;1;1
1980;B69;3;1;0;2
1980;B70;20;7;4;9
1980;B71;5;0;2;3
1980;B72;5;1;2;2
1980;B73;3;0;2;1
1980;B74;9;5;1;3
1980;B76;14;6;3;5
1980;B77;3;0;1;2
1980;B78;9;2;6;1
1980;B79;1;1;0;0
1980;B80;32;11;3;18
1980;B81;24;7;4;13
1980;B82;33;13;9;11
1980;B83;19;7;6;6
1980;B84;27;8;9;10
1980;B85;48;19;9;20
1980;B86;4;1;3;0
1980;B87;6;0;3;3
1980;B88;7;3;0;4
1980;B89;6;2;3;1
1980;B90;28;10;7;11
1980;B91;8;2;4;2
1980;B92;48;10;12;26
1980;B93;31;11;7;13
1980;B94;2;0;2;0
1980;B95;8;2;2;4
1980;B96;8;3;2;3
1980;B97;22;3;9;10
1980;B98;1;0;0;1
1980;B99;12;3;3;6
1980;C00;21;9;1;11
1980;C01;8;1;2;5
1980;C02;21;11;8;2
1980;C03;9;2;2;5
1980;C04;12;4;2;6
1980;C05;7;2;1;4
1980;C06;12;7;3;2
1980;C07;11;0;3;8
1980;C08;16;8;2;6
1980;C09;19;2;3;14
1980;C10;16;7;3;6
1980;C11;6;0;2;4
1980;C12;4;2;1;1
1980;C13;5;1;0;4
1980;C14;1;0;0;1
1980;C15;6;1;0;5
1980;C16;13;6;3;4
1980;C17;1;0;0;1
1980;C18;9;5;1;3
1980;C19;24;9;4;11
1980;C24;4;2;0;2
1980;C25;7;1;2;4
1980;C26;4;2;0;2
1980;C27;1;0;0;1
1980;C28;4;1;0;3
1980;C29;2;1;0;1
1980;C30;1;0;0;1
1980;C32;1;1;0;0
1980;C33;1;1;0;0
1980;C34;3;1;0;2
1980;C36;5;1;2;2
1980;C40;1;1;0;0
1980;C41;16;8;4;4
1980;C42;36;7;3;26
1980;C43;17;5;2;10
1980;C44;12;5;0;7
1980;C45;11;3;2;6
1980;C46;1;1;0;0
1980;C47;5;2;0;3
1980;C49;3;1;1;1
1980;C50;5;1;0;4
1980;C51;2;1;0;1
1980;C53;2;0;2;0
1980;C54;9;4;3;2
1980;C55;19;7;4;8
1980;C56;4;2;0;2
1980;C57;1;0;0;1
1980;C58;3;1;1;1
1980;C59;2;0;1;1
1980;C60;4;2;1;1
1980;C61;2;0;1;1
1980;C62;1;0;1;0
1980;C63;8;1;2;5
1980;C64;3;2;1;0
1980;C65;5;1;2;2
1980;C66;6;2;0;4
1980;C67;14;5;2;7
1980;C68;8;1;1;6
1980;C69;8;1;0;7
1980;C70;1;0;0;1
1980;C71;2;1;0;1
1980;C72;3;2;0;1
1980;C73;6;3;1;2
1980;C75;1;0;0;1
1980;C76;2;1;0;1
1980;C77;8;2;3;3
1980;C78;6;3;3;0
1980;C79;7;2;2;3
1980;C80;9;1;2;6
1980;C81;5;2;1;2
1980;C82;12;3;5;4
1980;C83;7;3;2;2
1980;C84;18;6;4;8
1980;C85;7;0;3;4
1980;C86;2;1;0;1
1980;C87;9;5;0;4
1980;C88;16;11;2;3
1980;C89;3;0;0;3
1980;C90;13;5;1;7
1980;C91;17;4;5;8
1980;C92;45;12;14;19
1980;C93;6;1;0;5
1980;C95;11;3;1;7
1980;C96;2;0;0;2
1980;C97;1;0;1;0
1980;C98;5;4;0;1
1980;C99;11;3;2;6
1980;D00;4;1;1;2
1980;D01;8;2;4;2
1980;D02;32;10;10;12
1980;D03;10;3;1;6
1980;D05;3;1;1;1
1980;D06;7;2;3;2
1980;D10;3;2;1;0
1980;D11;13;3;5;5
1980;D12;7;0;2;5
1980;D13;13;2;2;9
1980;D14;23;1;1;21
1980;D15;7;4;1;2
1980;D16;4;3;0;1
1980;D17;4;2;0;2
1980;D18;10;4;1;5
1980;D19;7;2;0;5
1980;D20;4;2;1;1
1980;D22;5;1;2;2
1980;D23;1;0;0;1
1980;D24;6;3;0;3
1980;D25;8;4;1;3
1980;D26;4;1;0;3
1980;D27;9;0;0;9
1980;D28;1;0;0;1
1980;D29;2;0;1;1
1980;D30;8;3;1;4
1980;D31;6;3;1;2
1980;D32;18;8;6;4
1980;D33;1;1;0;0
1980;D34;42;21;10;11
1980;D35;17;4;0;13
1980;D36;13;4;2;7
1980;D37;16;5;1;10
1980;D38;15;3;2;10
1980;D40;21;6;6;9
1980;D41;26;4;5;17
1980;D42;14;4;4;6
1980;D43;12;3;4;5
1980;D44;10;8;2;0
1980;D45;17;5;6;6
1980;D46;10;2;2;6
1980;D47;6;2;2;2
1980;D48;10;4;4;2
1980;D49;1;1;0;0
1980;D52;5;3;0;2
1980;D53;10;2;1;7
1980;D54;1;0;0;1
1980;D55;22;6;1;15
1980;D56;3;0;0;3
1980;D57;4;3;0;1
1980;D58;44;9;8;27
1980;D59;4;0;1;3
1980;D60;3;3;0;0
1980;D61;4;2;0;2
1980;D63;7;2;0;5
1980;D65;5;2;1;2
1980;D66;2;1;1;0
1980;D67;3;0;0;3
1980;D68;2;2;0;0
1980;D69;1;0;0;1
1980;D70;2;2;0;0
1980;D73;5;2;1;2
1980;D75;5;2;0;3
1980;D76;4;1;1;2
1980;D77;7;2;1;4
1980;D78;5;0;0;5
1980;D79;13;5;2;6
1980;D80;7;3;1;3
1980;D82;6;3;1;2
1980;D83;3;3;0;0
1980;D85;62;22;12;28
1980;D86;6;2;3;1
1980;D87;3;1;2;0
1980;D88;2;0;1;1
1980;D89;2;0;0;2
1980;D90;6;3;3;0
1980;D91;14;5;2;7
1980;D92;2;0;1;1
1980;D93;4;1;1;2
1980;D94;18;6;1;11
1980;D95;3;0;1;2
1980;D97;7;4;1;2
1980;D98;3;2;0;1
1980;D99;3;2;0;1
1980;E00;2;1;0;1
1980;E01;16;5;3;8
1980;E02;2;0;1;1
1980;E03;4;1;0;3
1980;E04;24;8;6;10
1980;E05;41;13;4;24
1980;E06;17;5;4;8
1980;E07;6;0;3;3
1980;E08;7;5;0;2
1980;E09;4;2;2;0
1980;E10;7;3;2;2
1980;E11;38;20;5;13
1980;E12;119;43;20;56
1980;E13;18;6;5;7
1980;E14;44;11;11;22
1980;E15;62;13;10;39
1980;E16;28;8;5;15
1980;E17;29;10;5;14
1980;E18;36;7;6;23
1980;E19;19;2;3;14
1980;E20;19;5;5;9
1980;E21;9;1;2;6
1980;E24;2;0;1;1
1980;E26;1;0;1;0
1980;E28;2;0;2;0
1980;E29;1;1;0;0
1980;E30;1;0;0;1
1980;E31;2;0;1;1
1980;E32;8;3;4;1
1980;E33;1;1;0;0
1980;E35;1;0;0;1
1980;E36;1;0;1;0
1980;E37;2;0;1;1
1980;E38;5;2;1;2
1980;E39;9;0;2;7
1980;E40;2;1;0;1
1980;E41;13;3;6;4
1980;E42;18;5;5;8
1980;E43;10;3;5;2
1980;E44;3;1;1;1
1980;E45;6;2;0;4
1980;E46;12;3;4;5
1980;E47;2;2;0;0
1980;E48;7;2;1;4
1980;E49;6;0;0;6
1980;E50;3;2;1;0
1980;E51;1;1;0;0
1980;E52;2;0;0;2
1980;E53;1;0;0;1
1980;E54;16;5;2;9
1980;E55;9;2;1;6
1980;E57;4;1;0;3
1980;E58;2;0;1;1
1980;E59;6;2;1;3
1980;E60;19;9;4;6
1980;E61;18;4;5;9
1980;E62;14;6;3;5
1980;E63;17;3;6;8
1980;E64;5;3;0;2
1980;E65;7;3;2;2
1980;E66;20;7;1;12
1980;E67;8;2;4;2
1980;E68;8;1;0;7
1980;E69;21;12;2;7
1980;E70;3;1;1;1
1980;E72;4;0;2;2
1980;E73;15;7;4;4
1980;E74;14;9;2;3
1980;E75;2;2;0;0
1980;E76;5;2;0;3
1980;E77;2;0;1;1
1980;E78;1;0;0;1
1980;E80;14;8;3;3
1980;E81;19;11;3;5
1980;E82;2;2;0;0
1980;E83;2;0;1;1
1980;E84;9;2;4;3
1980;E85;2;2;0;0
1980;E87;3;2;1;0
1980;E88;4;3;1;0
1980;E89;1;1;0;0
1980;E90;33;13;4;16
1980;E91;23;7;6;10
1980;E92;32;10;7;15
1980;E93;3;0;0;3
1980;E94;28;11;7;10
1980;E95;10;5;1;4
1980;E96;10;3;2;5
1980;E97;12;6;2;4
1980;E98;7;2;0;5
1980;E99;14;8;3;3
1981;A00;28;18;7;3
1981;A01;6;3;1;2
1981;A02;1;1;0;0
1981;A03;5;1;2;2
1981;A04;29;10;3;16
1981;A05;21;6;3;12
1981;A06;15;4;5;6
1981;A07;42;16;10;16
1981;A08;8;1;4;3
1981;A09;14;5;3;6
1981;A10;13;2;6;5
1981;A11;12;6;1;5
1981;A12;19;5;4;10
1981;A13;29;5;7;17
1981;A14;33;7;7;19
1981;A15;7;1;4;2
1981;A16;15;6;3;6
1981;A17;21;6;5;10
1981;A18;8;4;0;4
1981;A19;12;6;1;5
1981;A20;7;1;1;5
1981;A21;10;4;2;4
1981;A22;10;6;1;3
1981;A23;3;0;2;1
1981;A24;8;2;2;4
1981;A25;35;7;14;14
1981;A26;19;6;3;10
1981;A27;5;2;2;1
1981;A28;16;6;3;7
1981;A29;44;19;6;19
1981;A30;125;29;31;65
1981;A31;24;7;10;7
1981;A32;23;9;5;9
1981;A33;17;3;5;9
1981;A34;46;14;15;17
1981;A35;5;1;1;3
1981;A36;30;2;6;22
1981;A37;12;3;5;4
1981;A38;21;5;3;13
1981;A39;10;6;0;4
1981;A40;18;8;4;6
1981;A41;16;3;5;8
1981;A42;33;17;4;12
1981;A43;17;7;2;8
1981;A44;9;2;3;4
1981;A45;10;2;5;3
1981;A46;31;3;6;22
1981;A47;14;3;5;6
1981;A48;28;16;2;10
1981;A49;16;6;3;7
1981;A50;5;3;0;2
1981;A52;2;1;0;1
1981;A53;12;6;1;5
1981;A54;14;3;2;9
1981;A55;16;2;4;10
1981;A56;16;13;1;2
1981;A57;18;9;4;5
1981;A58;9;4;2;3
1981;A59;4;3;1;0
1981;A60;5;2;2;1
1981;A61;6;2;2;2
1981;A62;5;2;2;1
1981;A63;5;1;1;3
1981;A64;7;3;3;1
1981;A65;30;13;8;9
1981;A66;2;1;0;1
1981;A67;7;1;2;4
1981;A68;3;2;1;0
1981;A69;4;1;2;1
1981;A70;9;5;2;2
1981;A71;3;2;1;0
1981;A72;6;3;2;1
1981;A73;6;2;2;2
1981;A75;12;3;2;7
1981;A77;13;4;3;6
1981;A78;1;0;0;1
1981;A80;2;1;0;1
1981;A81;2;2;0;0
1981;A83;1;1;0;0
1981;A84;4;2;0;2
1981;A85;2;0;1;1
1981;A86;3;3;0;0
1981;A87;1;0;0;1
1981;A88;4;3;0;1
1981;A89;3;0;1;2
1981;A90;2;1;0;1
1981;A92;1;1;0;0
1981;A93;1;1;0;0
1981;A96;2;1;0;1
1981;A97;1;1;0;0
1981;A99;3;2;0;1
1981;B00;13;7;3;3
1981;B01;10;5;3;2
1981;B02;4;1;1;2
1981;B03;7;4;1;2
1981;B04;13;7;5;1
1981;B05;20;5;6;9
1981;B06;38;9;15;14
1981;B07;42;12;8;22
1981;B08;41;10;9;22
1981;B09;41;18;13;10
1981;B10;11;6;2;3
1981;B11;11;3;3;5
1981;B12;21;6;2;13
1981;B13;23;5;6;12
1981;B14;23;6;6;11
1981;B15;15;4;3;8
1981;B16;27;6;7;14
1981;B17;24;6;6;12
1981;B18;13;1;5;7
1981;B19;25;3;8;14
1981;B20;20;11;4;5
1981;B21;15;7;3;5
1981;B22;55;14;16;25
1981;B23;13;6;4;3
1981;B24;7;1;4;2
1981;B25;27;6;7;14
1981;B26;10;3;4;3
1981;B27;6;1;2;3
1981;B28;3;1;0;2
1981;B29;7;2;1;4
1981;B30;21;6;8;7
1981;B31;16;4;6;6
1981;B32;11;5;1;5
1981;B33;30;11;4;15
1981;B34;5;2;3;0
1981;B35;2;1;0;1
1981;B36;4;2;0;2
1981;B37;2;1;0;1
1981;B38;15;8;1;6
1981;B39;6;1;0;5
1981;B40;24;18;3;3
1981;B41;11;3;6;2
1981;B42;25;9;6;10
1981;B43;10;2;4;4
1981;B44;12;3;3;6
1981;B45;12;7;2;3
1981;B46;17;5;3;9
1981;B47;10;5;2;3
1981;B48;3;1;1;1
1981;B49;3;1;0;2
1981;B50;22;11;5;6
1981;B51;14;4;3;7
1981;B52;36;5;11;20
1981;B53;26;8;9;9
1981;B54;2;1;0;1
1981;B56;13;3;3;7
1981;B57;8;3;3;2
1981;B58;1;1;0;0
1981;B60;3;1;1;1
1981;B61;7;2;3;2
1981;B62;3;0;1;2
1981;B63;3;2;0;1
1981;B64;7;4;0;3
1981;B65;2;1;0;1
1981;B66;16;4;6;6
1981;B67;9;3;3;3
1981;B68;2;1;0;1
1981;B69;3;3;0;0
1981;B70;25;6;8;11
1981;B71;3;0;0;3
1981;B72;5;0;2;3
1981;B73;4;1;1;2
1981;B74;5;1;2;2
1981;B76;13;2;5;6
1981;B77;2;0;0;2
1981;B78;7;3;0;4
1981;B80;38;8;8;22
1981;B81;35;14;5;16
1981;B82;20;9;8;3
1981;B83;23;4;5;14
1981;B84;13;4;4;5
1981;B85;36;8;6;22
1981;B86;2;0;0;2
1981;B87;10;3;1;6
1981;B88;8;3;2;3
1981;B89;12;8;1;3
1981;B90;29;11;9;9
1981;B91;11;2;2;7
1981;B92;14;3;3;8
1981;B93;24;11;5;8
1981;B94;5;1;1;3
1981;B95;2;2;0;0
1981;B96;7;2;2;3
1981;B97;22;5;5;12
1981;B98;3;0;1;2
1981;B99;10;3;4;3
1981;C00;20;7;5;8
1981;C01;15;1;3;11
1981;C02;17;6;5;6
1981;C03;15;4;5;6
1981;C04;6;4;0;2
1981;C05;11;4;4;3
1981;C06;22;11;4;7
1981;C07;8;1;1;6
1981;C08;11;3;1;7
1981;C09;26;6;3;17
1981;C10;9;2;2;5
1981;C11;4;1;2;1
1981;C12;4;2;1;1
1981;C13;3;1;1;1
1981;C15;13;4;6;3
1981;C16;10;2;2;6
1981;C17;2;1;1;0
1981;C18;6;3;1;2
1981;C19;10;3;3;4
1981;C20;1;1;0;0
1981;C23;1;1;0;0
1981;C24;18;8;4;6
1981;C25;5;2;1;2
1981;C26;5;0;3;2
1981;C27;2;0;1;1
1981;C28;5;1;2;2
1981;C29;1;1;0;0
1981;C30;3;1;2;0
1981;C33;2;0;1;1
1981;C34;2;1;1;0
1981;C36;1;1;0;0
1981;C38;1;0;1;0
1981;C39;1;0;0;1
1981;C41;9;3;2;4
1981;C42;54;20;2;32
1981;C43;8;1;0;7
1981;C44;20;4;10;6
1981;C45;7;1;1;5
1981;C46;2;1;1;0
1981;C47;6;2;1;3
1981;C48;4;0;0;4
1981;C49;2;1;0;1
1981;C50;14;3;6;5
1981;C51;1;0;0;1
1981;C52;1;0;1;0
1981;C54;12;4;1;7
1981;C55;23;6;3;14
1981;C56;2;1;0;1
1981;C57;2;2;0;0
1981;C58;2;1;0;1
1981;C59;1;0;0;1
1981;C60;4;0;0;4
1981;C61;2;1;0;1
1981;C62;1;1;0;0
1981;C63;15;3;3;9
1981;C64;3;1;0;2
1981;C65;10;4;3;3
1981;C66;2;1;0;1
1981;C67;11;6;0;5
1981;C68;11;1;1;9
1981;C69;8;0;3;5
1981;C70;1;1;0;0
1981;C71;3;1;1;1
1981;C72;3;1;0;2
1981;C73;4;2;1;1
1981;C76;2;0;1;1
1981;C77;7;2;4;1
1981;C79;8;3;2;3
1981;C80;8;2;1;5
1981;C81;3;1;0;2
1981;C82;7;2;3;2
1981;C83;7;3;0;4
1981;C84;10;1;3;6
1981;C85;9;0;2;7
1981;C86;2;1;1;0
1981;C87;4;1;1;2
1981;C88;6;2;1;3
1981;C89;5;1;1;3
1981;C90;10;4;2;4
1981;C91;12;5;1;6
1981;C92;32;5;3;24
1981;C93;7;5;0;2
1981;C95;13;3;0;10
1981;C96;3;1;1;1
1981;C97;1;0;0;1
1981;C98;5;0;2;3
1981;C99;8;2;1;5
1981;D00;4;3;0;1
1981;D01;8;3;3;2
1981;D02;22;6;5;11
1981;D03;21;4;4;13
1981;D04;3;1;1;1
1981;D05;5;0;2;3
1981;D06;6;2;1;3
1981;D07;7;1;2;4
1981;D09;1;1;0;0
1981;D10;2;0;0;2
1981;D11;13;3;5;5
1981;D12;5;2;0;3
1981;D13;15;2;1;12
1981;D14;32;3;3;26
1981;D15;4;2;1;1
1981;D16;11;6;1;4
1981;D17;10;2;0;8
1981;D18;20;9;3;8
1981;D19;11;0;2;9
1981;D20;10;5;3;2
1981;D21;3;1;1;1
1981;D22;13;5;3;5
1981;D23;3;1;1;1
1981;D24;3;3;0;0
1981;D25;4;1;0;3
1981;D26;2;0;0;2
1981;D27;9;1;1;7
1981;D29;1;1;0;0
1981;D30;14;3;2;9
1981;D31;13;7;2;4
1981;D32;20;6;3;11
1981;D33;3;2;1;0
1981;D34;23;13;2;8
1981;D35;24;7;5;12
1981;D36;19;9;2;8
1981;D37;34;11;2;21
1981;D38;13;8;0;5
1981;D40;14;6;2;6
1981;D41;23;5;7;11
1981;D42;10;4;0;6
1981;D43;26;12;6;8
1981;D44;31;15;5;11
1981;D45;23;4;7;12
1981;D46;14;8;2;4
1981;D47;4;0;1;3
1981;D48;10;2;3;5
1981;D52;5;0;1;4
1981;D53;14;1;5;8
1981;D55;29;9;1;19
1981;D56;4;1;1;2
1981;D57;1;0;0;1
1981;D58;32;9;3;20
1981;D59;8;0;2;6
1981;D60;6;3;1;2
1981;D61;5;2;1;2
1981;D62;3;0;0;3
1981;D63;5;0;0;5
1981;D64;2;1;1;0
1981;D65;2;0;1;1
1981;D66;5;2;1;2
1981;D67;2;0;0;2
1981;D68;2;0;0;2
1981;D70;1;1;0;0
1981;D71;1;0;1;0
1981;D72;1;0;0;1
1981;D73;2;0;0;2
1981;D75;1;1;0;0
1981;D76;5;3;1;1
1981;D77;13;3;1;9
1981;D78;5;3;0;2
1981;D79;12;2;1;9
1981;D80;2;1;1;0
1981;D82;2;0;1;1
1981;D83;4;1;0;3
1981;D85;48;13;8;27
1981;D87;2;0;1;1
1981;D88;2;0;0;2
1981;D89;2;1;0;1
1981;D90;1;1;0;0
1981;D91;5;0;2;3
1981;D92;1;1;0;0
1981;D93;17;5;2;10
1981;D94;29;8;4;17
1981;D95;2;2;0;0
1981;D97;8;1;3;4
1981;D98;1;0;0;1
1981;D99;7;1;1;5
1981;E00;4;2;0;2
1981;E01;14;6;4;4
1981;E02;10;5;0;5
1981;E03;5;1;2;2
1981;E04;28;10;4;14
1981;E05;23;6;0;17
1981;E06;6;3;0;3
1981;E07;2;0;0;2
1981;E08;8;4;0;4
1981;E09;5;2;1;2
1981;E10;6;4;0;2
1981;E11;47;7;9;31
1981;E12;128;48;22;58
1981;E13;8;1;3;4
1981;E14;31;5;11;15
1981;E15;68;16;15;37
1981;E16;42;11;5;26
1981;E17;15;6;4;5
1981;E18;38;8;8;22
1981;E19;20;3;1;16
1981;E20;20;8;4;8
1981;E21;8;3;2;3
1981;E22;1;0;1;0
1981;E23;2;1;0;1
1981;E24;1;0;0;1
1981;E25;1;0;0;1
1981;E26;2;0;2;0
1981;E29;1;1;0;0
1981;E30;6;2;1;3
1981;E31;2;1;0;1
1981;E32;14;3;7;4
1981;E33;2;1;0;1
1981;E35;2;1;0;1
1981;E36;1;1;0;0
1981;E38;4;2;0;2
1981;E39;17;1;4;12
1981;E40;2;0;0;2
1981;E41;26;8;10;8
1981;E42;24;7;6;11
1981;E43;15;6;2;7
1981;E44;2;0;1;1
1981;E45;5;2;1;2
1981;E46;10;0;4;6
1981;E47;1;0;0;1
1981;E48;11;4;3;4
1981;E49;2;0;0;2
1981;E50;3;0;0;3
1981;E51;2;1;1;0
1981;E52;6;0;2;4
1981;E53;2;1;0;1
1981;E54;12;8;0;4
1981;E55;9;3;1;5
1981;E56;2;1;0;1
1981;E57;2;2;0;0
1981;E58;2;1;1;0
1981;E59;4;0;1;3
1981;E60;20;7;2;11
1981;E61;19;6;4;9
1981;E62;19;5;2;12
1981;E63;12;6;1;5
1981;E64;5;3;2;0
1981;E65;8;3;1;4
1981;E66;14;4;4;6
1981;E67;9;4;3;2
1981;E68;9;2;4;3
1981;E69;22;10;5;7
1981;E70;15;9;3;3
1981;E71;2;2;0;0
1981;E72;1;0;1;0
1981;E73;9;1;3;5
1981;E74;18;5;4;9
1981;E75;2;0;1;1
1981;E76;8;5;3;0
1981;E77;3;0;2;1
1981;E79;1;0;1;0
1981;E80;5;0;0;5
1981;E81;14;6;2;6
1981;E82;3;1;0;2
1981;E83;6;1;3;2
1981;E84;11;5;4;2
1981;E86;2;0;2;0
1981;E87;3;2;1;0
1981;E88;6;4;1;1
1981;E90;18;6;3;9
1981;E91;21;9;4;8
1981;E92;24;12;4;8
1981;E93;3;1;1;1
1981;E94;21;12;2;7
1981;E95;6;2;1;3
1981;E96;5;3;0;2
1981;E97;15;7;5;3
1981;E98;2;1;1;0
1981;E99;8;6;1;1
1982;A00;32;10;12;10
1982;A01;8;4;2;2
1982;A02;1;0;1;0
1982;A03;7;1;6;0
1982;A04;18;4;7;7
1982;A05;18;3;5;10
1982;A06;5;1;1;3
1982;A07;36;6;14;16
1982;A08;7;0;2;5
1982;A09;16;6;4;6
1982;A10;8;1;2;5
1982;A11;19;2;6;11
1982;A12;14;5;2;7
1982;A13;23;7;5;11
1982;A14;23;10;3;10
1982;A15;11;2;2;7
1982;A16;18;2;2;14
1982;A17;44;22;5;17
1982;A18;12;2;1;9
1982;A19;12;4;1;7
1982;A20;12;5;3;4
1982;A21;15;3;7;5
1982;A22;7;3;1;3
1982;A23;1;1;0;0
1982;A24;5;3;2;0
1982;A25;38;10;13;15
1982;A26;16;5;3;8
1982;A27;7;2;3;2
1982;A28;25;5;5;15
1982;A29;43;17;5;21
1982;A30;138;41;27;70
1982;A31;13;6;3;4
1982;A32;17;6;3;8
1982;A33;26;15;2;9
1982;A34;39;8;12;19
1982;A35;10;2;4;4
1982;A36;23;3;2;18
1982;A37;19;6;3;10
1982;A38;12;3;1;8
1982;A39;8;5;0;3
1982;A40;33;11;10;12
1982;A41;27;7;6;14
1982;A42;20;9;5;6
1982;A43;13;5;2;6
1982;A44;6;3;1;2
1982;A45;12;3;4;5
1982;A46;32;9;14;9
1982;A47;20;6;3;11
1982;A48;32;12;4;16
1982;A49;14;2;5;7
1982;A50;4;1;1;2
1982;A51;1;0;0;1
1982;A52;3;1;0;2
1982;A53;12;2;1;9
1982;A54;16;6;1;9
1982;A55;24;11;3;10
1982;A56;11;4;1;6
1982;A57;24;7;8;9
1982;A58;9;2;3;4
1982;A59;3;1;1;1
1982;A60;5;0;3;2
1982;A61;18;8;3;7
1982;A62;13;5;3;5
1982;A63;4;1;0;3
1982;A64;13;2;7;4
1982;A65;33;19;6;8
1982;A66;1;0;1;0
1982;A67;14;6;7;1
1982;A68;1;1;0;0
1982;A69;7;2;1;4
1982;A70;13;7;3;3
1982;A71;5;2;1;2
1982;A72;1;0;1;0
1982;A73;4;0;3;1
1982;A75;14;7;4;3
1982;A77;16;5;8;3
1982;A78;1;0;1;0
1982;A79;4;2;1;1
1982;A80;8;3;4;1
1982;A81;2;0;1;1
1982;A83;1;0;0;1
1982;A84;1;1;0;0
1982;A85;3;1;0;2
1982;A86;1;0;1;0
1982;A87;7;5;0;2
1982;A88;7;3;3;1
1982;A89;1;1;0;0
1982;A90;4;2;1;1
1982;A91;1;1;0;0
1982;A92;1;0;0;1
1982;A93;2;0;0;2
1982;A97;2;1;0;1
1982;A99;1;0;1;0
1982;B00;20;10;2;8
1982;B01;11;5;2;4
1982;B02;7;1;2;4
1982;B03;8;1;3;4
1982;B04;9;4;3;2
1982;B05;20;10;5;5
1982;B06;40;17;10;13
1982;B07;62;22;14;26
1982;B08;64;20;11;33
1982;B09;44;23;10;11
1982;B10;19;6;4;9
1982;B11;6;1;2;3
1982;B12;28;13;7;8
1982;B13;30;5;6;19
1982;B14;18;6;2;10
1982;B15;12;4;4;4
1982;B16;17;9;4;4
1982;B17;37;7;4;26
1982;B18;11;1;3;7
1982;B19;27;10;1;16
1982;B20;19;5;4;10
1982;B21;24;8;9;7
1982;B22;55;5;21;29
1982;B23;33;14;7;12
1982;B24;8;1;1;6
1982;B25;18;3;7;8
1982;B26;11;2;5;4
1982;B27;13;6;3;4
1982;B28;4;2;0;2
1982;B29;7;2;1;4
1982;B30;21;7;6;8
1982;B31;8;5;0;3
1982;B32;6;4;2;0
1982;B33;52;23;10;19
1982;B34;7;2;1;4
1982;B35;10;6;2;2
1982;B36;11;3;0;8
1982;B37;2;1;0;1
1982;B38;20;6;3;11
